time,"I(IIN)","I(IXIN)","I(LOUT)"
1.186750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.187000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.187250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.187500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.187750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.188000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.188250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.188500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.188750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.189000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.189250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.189500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.189750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.190000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.190250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.190500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.190750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.191000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.191250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.191500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.191750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.192000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.192250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.192500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.192750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.193000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.193250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.193500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.193750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.194000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.194250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.194500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.194750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.195000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.195250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.195500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.195750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.196000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.196250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.196500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.196750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.197000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.197250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.197500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.197750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.198000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.198250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.198500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.198750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.199000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.199250e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.199500e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.199750e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.200000e-09,-2.000000e-05,1.500000e-03,1.994028e-05
1.200250e-09,-2.000000e-05,1.481250e-03,1.994028e-05
1.200500e-09,-2.000000e-05,1.462500e-03,1.992512e-05
1.200750e-09,-2.000000e-05,1.443750e-03,1.987208e-05
1.201000e-09,-2.000000e-05,1.425000e-03,1.976254e-05
1.201250e-09,-2.000000e-05,1.406250e-03,1.959244e-05
1.201500e-09,-2.000000e-05,1.387500e-03,1.937426e-05
1.201750e-09,-2.000000e-05,1.368750e-03,1.912977e-05
1.202000e-09,-2.000000e-05,1.350000e-03,1.887924e-05
1.202250e-09,-2.000000e-05,1.331250e-03,1.863355e-05
1.202500e-09,-2.000000e-05,1.312500e-03,1.839322e-05
1.202750e-09,-2.000000e-05,1.293750e-03,1.815287e-05
1.203000e-09,-2.000000e-05,1.275000e-03,1.790654e-05
1.203250e-09,-2.000000e-05,1.256250e-03,1.764974e-05
1.203500e-09,-2.000000e-05,1.237500e-03,1.737738e-05
1.203750e-09,-2.000000e-05,1.218750e-03,1.708042e-05
1.204000e-09,-2.000000e-05,1.200000e-03,1.674436e-05
1.204250e-09,-2.000000e-05,1.181250e-03,1.635091e-05
1.204500e-09,-2.000000e-05,1.162500e-03,1.588155e-05
1.204750e-09,-2.000000e-05,1.143750e-03,1.532037e-05
1.205000e-09,-2.000000e-05,1.125000e-03,1.465405e-05
1.205250e-09,-2.000000e-05,1.106250e-03,1.386934e-05
1.205500e-09,-2.000000e-05,1.087500e-03,1.294999e-05
1.205750e-09,-2.000000e-05,1.068750e-03,1.187574e-05
1.206000e-09,-2.000000e-05,1.050000e-03,1.062550e-05
1.206250e-09,-2.000000e-05,1.031250e-03,9.185322e-06
1.206500e-09,-2.000000e-05,1.012500e-03,7.561193e-06
1.206750e-09,-2.000000e-05,9.937500e-04,5.794491e-06
1.207000e-09,-2.000000e-05,9.750000e-04,3.974490e-06
1.207250e-09,-2.000000e-05,9.562500e-04,2.238349e-06
1.207500e-09,-2.000000e-05,9.375000e-04,7.520526e-07
1.207750e-09,-2.000000e-05,9.187500e-04,-3.228652e-07
1.208000e-09,-2.000000e-05,9.000000e-04,-8.636684e-07
1.208250e-09,-2.000000e-05,8.812500e-04,-8.126016e-07
1.208500e-09,-2.000000e-05,8.625000e-04,-1.940139e-07
1.208750e-09,-2.000000e-05,8.437500e-04,8.782388e-07
1.209000e-09,-2.000000e-05,8.250000e-04,2.210576e-06
1.209250e-09,-2.000000e-05,8.062500e-04,3.562856e-06
1.209500e-09,-2.000000e-05,7.875000e-04,4.695989e-06
1.209750e-09,-2.000000e-05,7.687500e-04,5.414618e-06
1.210000e-09,-2.000000e-05,7.500000e-04,5.593988e-06
1.210250e-09,-2.000000e-05,7.312500e-04,5.195611e-06
1.210500e-09,-2.000000e-05,7.125000e-04,4.279945e-06
1.210750e-09,-2.000000e-05,6.937500e-04,3.011716e-06
1.211000e-09,-2.000000e-05,6.750000e-04,1.640368e-06
1.211250e-09,-2.000000e-05,6.562500e-04,4.471852e-07
1.211500e-09,-2.000000e-05,6.375000e-04,-3.240741e-07
1.211750e-09,-2.000000e-05,6.187500e-04,-5.264529e-07
1.212000e-09,-2.000000e-05,6.000000e-04,-1.441257e-07
1.212250e-09,-2.000000e-05,5.812500e-04,7.025280e-07
1.212500e-09,-2.000000e-05,5.625000e-04,1.784909e-06
1.212750e-09,-2.000000e-05,5.437500e-04,2.825211e-06
1.213000e-09,-2.000000e-05,5.250000e-04,3.568569e-06
1.213250e-09,-2.000000e-05,5.062500e-04,3.844103e-06
1.213500e-09,-2.000000e-05,4.875000e-04,3.601194e-06
1.213750e-09,-2.000000e-05,4.687500e-04,2.918665e-06
1.214000e-09,-2.000000e-05,4.500000e-04,1.985505e-06
1.214250e-09,-2.000000e-05,4.312500e-04,1.051709e-06
1.214500e-09,-2.000000e-05,4.125000e-04,3.590249e-07
1.214750e-09,-2.000000e-05,3.937500e-04,7.389351e-08
1.215000e-09,-2.000000e-05,3.750000e-04,2.440652e-07
1.215250e-09,-2.000000e-05,3.562500e-04,7.901805e-07
1.215500e-09,-2.000000e-05,3.375000e-04,1.533441e-06
1.215750e-09,-2.000000e-05,3.187500e-04,2.250915e-06
1.216000e-09,-2.000000e-05,3.000000e-04,2.740933e-06
1.216250e-09,-2.000000e-05,2.812500e-04,2.878388e-06
1.216500e-09,-2.000000e-05,2.625000e-04,2.645304e-06
1.216750e-09,-2.000000e-05,2.437500e-04,2.130279e-06
1.217000e-09,-2.000000e-05,2.250000e-04,1.497800e-06
1.217250e-09,-2.000000e-05,2.062500e-04,9.364078e-07
1.217500e-09,-2.000000e-05,1.875000e-04,6.018280e-07
1.217750e-09,-2.000000e-05,1.687500e-04,5.729359e-07
1.218000e-09,-2.000000e-05,1.500000e-04,8.333836e-07
1.218250e-09,-2.000000e-05,1.312500e-04,1.282962e-06
1.218500e-09,-2.000000e-05,1.125000e-04,1.773383e-06
1.218750e-09,-2.000000e-05,9.375000e-05,2.155805e-06
1.219000e-09,-2.000000e-05,7.500000e-05,2.324782e-06
1.219250e-09,-2.000000e-05,5.625000e-05,2.246065e-06
1.219500e-09,-2.000000e-05,3.750000e-05,1.961519e-06
1.219750e-09,-2.000000e-05,1.875000e-05,1.571193e-06
1.220000e-09,-2.000000e-05,0.000000e+00,1.199184e-06
1.220250e-09,-2.000000e-05,0.000000e+00,9.546416e-07
1.220500e-09,-2.000000e-05,0.000000e+00,9.001467e-07
1.220750e-09,-2.000000e-05,0.000000e+00,1.036693e-06
1.221000e-09,-2.000000e-05,0.000000e+00,1.308327e-06
1.221250e-09,-2.000000e-05,0.000000e+00,1.623452e-06
1.221500e-09,-2.000000e-05,0.000000e+00,1.884978e-06
1.221750e-09,-2.000000e-05,0.000000e+00,2.019538e-06
1.222000e-09,-2.000000e-05,0.000000e+00,1.997241e-06
1.222250e-09,-2.000000e-05,0.000000e+00,1.837081e-06
1.222500e-09,-2.000000e-05,0.000000e+00,1.597530e-06
1.222750e-09,-2.000000e-05,0.000000e+00,1.356103e-06
1.223000e-09,-2.000000e-05,0.000000e+00,1.184786e-06
1.223250e-09,-2.000000e-05,0.000000e+00,1.128985e-06
1.223500e-09,-2.000000e-05,0.000000e+00,1.196087e-06
1.223750e-09,-2.000000e-05,0.000000e+00,1.356300e-06
1.224000e-09,-2.000000e-05,0.000000e+00,1.554535e-06
1.224250e-09,-2.000000e-05,0.000000e+00,1.728843e-06
1.224500e-09,-2.000000e-05,0.000000e+00,1.829346e-06
1.224750e-09,-2.000000e-05,0.000000e+00,1.832048e-06
1.225000e-09,-2.000000e-05,0.000000e+00,1.743890e-06
1.225250e-09,-2.000000e-05,0.000000e+00,1.598264e-06
1.225500e-09,-2.000000e-05,0.000000e+00,1.443027e-06
1.225750e-09,-2.000000e-05,0.000000e+00,1.325120e-06
1.226000e-09,-2.000000e-05,0.000000e+00,1.276654e-06
1.226250e-09,-2.000000e-05,0.000000e+00,1.306516e-06
1.226500e-09,-2.000000e-05,0.000000e+00,1.399570e-06
1.226750e-09,-2.000000e-05,0.000000e+00,1.523100e-06
1.227000e-09,-2.000000e-05,0.000000e+00,1.637953e-06
1.227250e-09,-2.000000e-05,0.000000e+00,1.710687e-06
1.227500e-09,-2.000000e-05,0.000000e+00,1.723034e-06
1.227750e-09,-2.000000e-05,0.000000e+00,1.676116e-06
1.228000e-09,-2.000000e-05,0.000000e+00,1.588579e-06
1.228250e-09,-2.000000e-05,0.000000e+00,1.489672e-06
1.228500e-09,-2.000000e-05,0.000000e+00,1.409717e-06
1.228750e-09,-2.000000e-05,0.000000e+00,1.370990e-06
1.229000e-09,-2.000000e-05,0.000000e+00,1.381727e-06
1.229250e-09,-2.000000e-05,0.000000e+00,1.434794e-06
1.229500e-09,-2.000000e-05,0.000000e+00,1.511033e-06
1.229750e-09,-2.000000e-05,0.000000e+00,1.585932e-06
1.230000e-09,-2.000000e-05,0.000000e+00,1.637333e-06
1.230250e-09,-2.000000e-05,0.000000e+00,1.651826e-06
1.230500e-09,-2.000000e-05,0.000000e+00,1.628034e-06
1.230750e-09,-2.000000e-05,0.000000e+00,1.576069e-06
1.231000e-09,-2.000000e-05,0.000000e+00,1.513620e-06
1.231250e-09,-2.000000e-05,0.000000e+00,1.460091e-06
1.231500e-09,-2.000000e-05,0.000000e+00,1.430693e-06
1.231750e-09,-2.000000e-05,0.000000e+00,1.432250e-06
1.232000e-09,-2.000000e-05,0.000000e+00,1.461833e-06
1.232250e-09,-2.000000e-05,0.000000e+00,1.508413e-06
1.232500e-09,-2.000000e-05,0.000000e+00,1.556786e-06
1.232750e-09,-2.000000e-05,0.000000e+00,1.592428e-06
1.233000e-09,-2.000000e-05,0.000000e+00,1.605757e-06
1.233250e-09,-2.000000e-05,0.000000e+00,1.594582e-06
1.233500e-09,-2.000000e-05,0.000000e+00,1.564173e-06
1.233750e-09,-2.000000e-05,0.000000e+00,1.525100e-06
1.234000e-09,-2.000000e-05,0.000000e+00,1.489671e-06
1.234250e-09,-2.000000e-05,0.000000e+00,1.468131e-06
1.234500e-09,-2.000000e-05,0.000000e+00,1.465782e-06
1.234750e-09,-2.000000e-05,0.000000e+00,1.481795e-06
1.235000e-09,-2.000000e-05,0.000000e+00,1.509946e-06
1.235250e-09,-2.000000e-05,0.000000e+00,1.540899e-06
1.235500e-09,-2.000000e-05,0.000000e+00,1.565227e-06
1.235750e-09,-2.000000e-05,0.000000e+00,1.576225e-06
1.236000e-09,-2.000000e-05,0.000000e+00,1.571682e-06
1.236250e-09,-2.000000e-05,0.000000e+00,1.554185e-06
1.236500e-09,-2.000000e-05,0.000000e+00,1.529966e-06
1.236750e-09,-2.000000e-05,0.000000e+00,1.506760e-06
1.237000e-09,-2.000000e-05,0.000000e+00,1.491388e-06
1.237250e-09,-2.000000e-05,0.000000e+00,1.487799e-06
1.237500e-09,-2.000000e-05,0.000000e+00,1.496121e-06
1.237750e-09,-2.000000e-05,0.000000e+00,1.512933e-06
1.238000e-09,-2.000000e-05,0.000000e+00,1.532559e-06
1.238250e-09,-2.000000e-05,0.000000e+00,1.548941e-06
1.238500e-09,-2.000000e-05,0.000000e+00,1.557465e-06
1.238750e-09,-2.000000e-05,0.000000e+00,1.556222e-06
1.239000e-09,-2.000000e-05,0.000000e+00,1.546358e-06
1.239250e-09,-2.000000e-05,0.000000e+00,1.531492e-06
1.239500e-09,-2.000000e-05,0.000000e+00,1.516441e-06
1.239750e-09,-2.000000e-05,0.000000e+00,1.505696e-06
1.240000e-09,-2.000000e-05,0.000000e+00,1.502110e-06
1.240250e-09,-2.000000e-05,0.000000e+00,1.506179e-06
1.240500e-09,-2.000000e-05,0.000000e+00,1.516084e-06
1.240750e-09,-2.000000e-05,0.000000e+00,1.528416e-06
1.241000e-09,-2.000000e-05,0.000000e+00,1.539315e-06
1.241250e-09,-2.000000e-05,0.000000e+00,1.545654e-06
1.241500e-09,-2.000000e-05,0.000000e+00,1.545911e-06
1.241750e-09,-2.000000e-05,0.000000e+00,1.540494e-06
1.242000e-09,-2.000000e-05,0.000000e+00,1.531463e-06
1.242250e-09,-2.000000e-05,0.000000e+00,1.521793e-06
1.242500e-09,-2.000000e-05,0.000000e+00,1.514408e-06
1.242750e-09,-2.000000e-05,0.000000e+00,1.511324e-06
1.243000e-09,-2.000000e-05,0.000000e+00,1.513116e-06
1.243250e-09,-2.000000e-05,0.000000e+00,1.518862e-06
1.243500e-09,-2.000000e-05,0.000000e+00,1.526539e-06
1.243750e-09,-2.000000e-05,0.000000e+00,1.533712e-06
1.244000e-09,-2.000000e-05,0.000000e+00,1.538287e-06
1.244250e-09,-2.000000e-05,0.000000e+00,1.539111e-06
1.244500e-09,-2.000000e-05,0.000000e+00,1.536237e-06
1.244750e-09,-2.000000e-05,0.000000e+00,1.530813e-06
1.245000e-09,-2.000000e-05,0.000000e+00,1.524656e-06
1.245250e-09,-2.000000e-05,0.000000e+00,1.519654e-06
1.245500e-09,-2.000000e-05,0.000000e+00,1.517203e-06
1.245750e-09,-2.000000e-05,0.000000e+00,1.517829e-06
1.246000e-09,-2.000000e-05,0.000000e+00,1.521100e-06
1.246250e-09,-2.000000e-05,0.000000e+00,1.525834e-06
1.246500e-09,-2.000000e-05,0.000000e+00,1.530507e-06
1.246750e-09,-2.000000e-05,0.000000e+00,1.533734e-06
1.247000e-09,-2.000000e-05,0.000000e+00,1.534671e-06
1.247250e-09,-2.000000e-05,0.000000e+00,1.533221e-06
1.247500e-09,-2.000000e-05,0.000000e+00,1.530005e-06
1.247750e-09,-2.000000e-05,0.000000e+00,1.526120e-06
1.248000e-09,-2.000000e-05,0.000000e+00,1.522774e-06
1.248250e-09,-2.000000e-05,0.000000e+00,1.520920e-06
1.248500e-09,-2.000000e-05,0.000000e+00,1.520989e-06
1.248750e-09,-2.000000e-05,0.000000e+00,1.522810e-06
1.249000e-09,-2.000000e-05,0.000000e+00,1.525699e-06
1.249250e-09,-2.000000e-05,0.000000e+00,1.528715e-06
1.249500e-09,-2.000000e-05,0.000000e+00,1.530949e-06
1.249750e-09,-2.000000e-05,0.000000e+00,1.531800e-06
1.250000e-09,-2.000000e-05,0.000000e+00,1.531124e-06
1.250250e-09,-2.000000e-05,0.000000e+00,1.529245e-06
1.250500e-09,-2.000000e-05,0.000000e+00,1.526816e-06
1.250750e-09,-2.000000e-05,0.000000e+00,1.524603e-06
1.251000e-09,-2.000000e-05,0.000000e+00,1.523248e-06
1.251250e-09,-2.000000e-05,0.000000e+00,1.523085e-06
1.251500e-09,-2.000000e-05,0.000000e+00,1.524067e-06
1.251750e-09,-2.000000e-05,0.000000e+00,1.525812e-06
1.252000e-09,-2.000000e-05,0.000000e+00,1.527740e-06
1.252250e-09,-2.000000e-05,0.000000e+00,1.529263e-06
1.252500e-09,-2.000000e-05,0.000000e+00,1.529961e-06
1.252750e-09,-2.000000e-05,0.000000e+00,1.529691e-06
1.253000e-09,-2.000000e-05,0.000000e+00,1.528611e-06
1.253250e-09,-2.000000e-05,0.000000e+00,1.527107e-06
1.253500e-09,-2.000000e-05,0.000000e+00,1.525659e-06
1.253750e-09,-2.000000e-05,0.000000e+00,1.524693e-06
1.254000e-09,-2.000000e-05,0.000000e+00,1.524459e-06
1.254250e-09,-2.000000e-05,0.000000e+00,1.524968e-06
1.254500e-09,-2.000000e-05,0.000000e+00,1.526009e-06
1.254750e-09,-2.000000e-05,0.000000e+00,1.527230e-06
1.255000e-09,-2.000000e-05,0.000000e+00,1.528255e-06
1.255250e-09,-2.000000e-05,0.000000e+00,1.528793e-06
1.255500e-09,-2.000000e-05,0.000000e+00,1.528724e-06
1.255750e-09,-2.000000e-05,0.000000e+00,1.528117e-06
1.256000e-09,-2.000000e-05,0.000000e+00,1.527194e-06
1.256250e-09,-2.000000e-05,0.000000e+00,1.526256e-06
1.256500e-09,-2.000000e-05,0.000000e+00,1.525582e-06
1.256750e-09,-2.000000e-05,0.000000e+00,1.525352e-06
1.257000e-09,-2.000000e-05,0.000000e+00,1.525599e-06
1.257250e-09,-2.000000e-05,0.000000e+00,1.526211e-06
1.257500e-09,-2.000000e-05,0.000000e+00,1.526978e-06
1.257750e-09,-2.000000e-05,0.000000e+00,1.527659e-06
1.258000e-09,-2.000000e-05,0.000000e+00,1.528059e-06
1.258250e-09,-2.000000e-05,0.000000e+00,1.528080e-06
1.258500e-09,-2.000000e-05,0.000000e+00,1.527747e-06
1.258750e-09,-2.000000e-05,0.000000e+00,1.527187e-06
1.259000e-09,-2.000000e-05,0.000000e+00,1.526585e-06
1.259250e-09,-2.000000e-05,0.000000e+00,1.526122e-06
1.259500e-09,-2.000000e-05,0.000000e+00,1.525926e-06
1.259750e-09,-2.000000e-05,0.000000e+00,1.526033e-06
1.260000e-09,-2.000000e-05,0.000000e+00,1.526388e-06
1.260250e-09,-2.000000e-05,0.000000e+00,1.526865e-06
1.260500e-09,-2.000000e-05,0.000000e+00,1.527313e-06
1.260750e-09,-2.000000e-05,0.000000e+00,1.527601e-06
1.261000e-09,-2.000000e-05,0.000000e+00,1.527655e-06
1.261250e-09,-2.000000e-05,0.000000e+00,1.527479e-06
1.261500e-09,-2.000000e-05,0.000000e+00,1.527143e-06
1.261750e-09,-2.000000e-05,0.000000e+00,1.526760e-06
1.262000e-09,-2.000000e-05,0.000000e+00,1.526447e-06
1.262250e-09,-2.000000e-05,0.000000e+00,1.526292e-06
1.262500e-09,-2.000000e-05,0.000000e+00,1.526328e-06
1.262750e-09,-2.000000e-05,0.000000e+00,1.526530e-06
1.263000e-09,-2.000000e-05,0.000000e+00,1.526824e-06
1.263250e-09,-2.000000e-05,0.000000e+00,1.527116e-06
1.263500e-09,-2.000000e-05,0.000000e+00,1.527318e-06
1.263750e-09,-2.000000e-05,0.000000e+00,1.527378e-06
1.264000e-09,-2.000000e-05,0.000000e+00,1.527290e-06
1.264250e-09,-2.000000e-05,0.000000e+00,1.527091e-06
1.264500e-09,-2.000000e-05,0.000000e+00,1.526849e-06
1.264750e-09,-2.000000e-05,0.000000e+00,1.526640e-06
1.265000e-09,-2.000000e-05,0.000000e+00,1.526523e-06
1.265250e-09,-2.000000e-05,0.000000e+00,1.526526e-06
1.265500e-09,-2.000000e-05,0.000000e+00,1.526638e-06
1.265750e-09,-2.000000e-05,0.000000e+00,1.526817e-06
1.266000e-09,-2.000000e-05,0.000000e+00,1.527005e-06
1.266250e-09,-2.000000e-05,0.000000e+00,1.527145e-06
1.266500e-09,-2.000000e-05,0.000000e+00,1.527199e-06
1.266750e-09,-2.000000e-05,0.000000e+00,1.527159e-06
1.267000e-09,-2.000000e-05,0.000000e+00,1.527043e-06
1.267250e-09,-2.000000e-05,0.000000e+00,1.526892e-06
1.267500e-09,-2.000000e-05,0.000000e+00,1.526753e-06
1.267750e-09,-2.000000e-05,0.000000e+00,1.526668e-06
1.268000e-09,-2.000000e-05,0.000000e+00,1.526657e-06
1.268250e-09,-2.000000e-05,0.000000e+00,1.526717e-06
1.268500e-09,-2.000000e-05,0.000000e+00,1.526825e-06
1.268750e-09,-2.000000e-05,0.000000e+00,1.526945e-06
1.269000e-09,-2.000000e-05,0.000000e+00,1.527041e-06
1.269250e-09,-2.000000e-05,0.000000e+00,1.527085e-06
1.269500e-09,-2.000000e-05,0.000000e+00,1.527069e-06
1.269750e-09,-2.000000e-05,0.000000e+00,1.527002e-06
1.270000e-09,-2.000000e-05,0.000000e+00,1.526909e-06
1.270250e-09,-2.000000e-05,0.000000e+00,1.526819e-06
1.270500e-09,-2.000000e-05,0.000000e+00,1.526758e-06
1.270750e-09,-2.000000e-05,0.000000e+00,1.526743e-06
1.271000e-09,-2.000000e-05,0.000000e+00,1.526774e-06
1.271250e-09,-2.000000e-05,0.000000e+00,1.526838e-06
1.271500e-09,-2.000000e-05,0.000000e+00,1.526914e-06
1.271750e-09,-2.000000e-05,0.000000e+00,1.526978e-06
1.272000e-09,-2.000000e-05,0.000000e+00,1.527012e-06
1.272250e-09,-2.000000e-05,0.000000e+00,1.527008e-06
1.272500e-09,-2.000000e-05,0.000000e+00,1.526971e-06
1.272750e-09,-2.000000e-05,0.000000e+00,1.526914e-06
1.273000e-09,-2.000000e-05,0.000000e+00,1.526855e-06
1.273250e-09,-2.000000e-05,0.000000e+00,1.526813e-06
1.273500e-09,-2.000000e-05,0.000000e+00,1.526798e-06
1.273750e-09,-2.000000e-05,0.000000e+00,1.526813e-06
1.274000e-09,-2.000000e-05,0.000000e+00,1.526851e-06
1.274250e-09,-2.000000e-05,0.000000e+00,1.526899e-06
1.274500e-09,-2.000000e-05,0.000000e+00,1.526941e-06
1.274750e-09,-2.000000e-05,0.000000e+00,1.526967e-06
1.275000e-09,-2.000000e-05,0.000000e+00,1.526968e-06
1.275250e-09,-2.000000e-05,0.000000e+00,1.526948e-06
1.275500e-09,-2.000000e-05,0.000000e+00,1.526913e-06
1.275750e-09,-2.000000e-05,0.000000e+00,1.526876e-06
1.276000e-09,-2.000000e-05,0.000000e+00,1.526847e-06
1.276250e-09,-2.000000e-05,0.000000e+00,1.526834e-06
1.276500e-09,-2.000000e-05,0.000000e+00,1.526841e-06
1.276750e-09,-2.000000e-05,0.000000e+00,1.526862e-06
1.277000e-09,-2.000000e-05,0.000000e+00,1.526892e-06
1.277250e-09,-2.000000e-05,0.000000e+00,1.526920e-06
1.277500e-09,-2.000000e-05,0.000000e+00,1.526938e-06
1.277750e-09,-2.000000e-05,0.000000e+00,1.526942e-06
1.278000e-09,-2.000000e-05,0.000000e+00,1.526931e-06
1.278250e-09,-2.000000e-05,0.000000e+00,1.526910e-06
1.278500e-09,-2.000000e-05,0.000000e+00,1.526886e-06
1.278750e-09,-2.000000e-05,0.000000e+00,1.526867e-06
1.279000e-09,-2.000000e-05,0.000000e+00,1.526857e-06
1.279250e-09,-2.000000e-05,0.000000e+00,1.526859e-06
1.279500e-09,-2.000000e-05,0.000000e+00,1.526871e-06
1.279750e-09,-2.000000e-05,0.000000e+00,1.526890e-06
1.280000e-09,-2.000000e-05,0.000000e+00,1.526908e-06
1.280250e-09,-2.000000e-05,0.000000e+00,1.526921e-06
1.280500e-09,-2.000000e-05,0.000000e+00,1.526924e-06
1.280750e-09,-2.000000e-05,0.000000e+00,1.526919e-06
1.281000e-09,-2.000000e-05,0.000000e+00,1.526907e-06
1.281250e-09,-2.000000e-05,0.000000e+00,1.526892e-06
1.281500e-09,-2.000000e-05,0.000000e+00,1.526879e-06
1.281750e-09,-2.000000e-05,0.000000e+00,1.526871e-06
1.282000e-09,-2.000000e-05,0.000000e+00,1.526871e-06
1.282250e-09,-2.000000e-05,0.000000e+00,1.526878e-06
1.282500e-09,-2.000000e-05,0.000000e+00,1.526889e-06
1.282750e-09,-2.000000e-05,0.000000e+00,1.526901e-06
1.283000e-09,-2.000000e-05,0.000000e+00,1.526910e-06
1.283250e-09,-2.000000e-05,0.000000e+00,1.526913e-06
1.283500e-09,-2.000000e-05,0.000000e+00,1.526911e-06
1.283750e-09,-2.000000e-05,0.000000e+00,1.526904e-06
1.284000e-09,-2.000000e-05,0.000000e+00,1.526894e-06
1.284250e-09,-2.000000e-05,0.000000e+00,1.526886e-06
1.284500e-09,-2.000000e-05,0.000000e+00,1.526880e-06
1.284750e-09,-2.000000e-05,0.000000e+00,1.526879e-06
1.285000e-09,-2.000000e-05,0.000000e+00,1.526883e-06
1.285250e-09,-2.000000e-05,0.000000e+00,1.526890e-06
1.285500e-09,-2.000000e-05,0.000000e+00,1.526897e-06
1.285750e-09,-2.000000e-05,0.000000e+00,1.526903e-06
1.286000e-09,-2.000000e-05,0.000000e+00,1.526906e-06
1.286250e-09,-2.000000e-05,0.000000e+00,1.526905e-06
1.286500e-09,-2.000000e-05,0.000000e+00,1.526901e-06
1.286750e-09,-2.000000e-05,0.000000e+00,1.526895e-06
1.287000e-09,-2.000000e-05,0.000000e+00,1.526890e-06
1.287250e-09,-2.000000e-05,0.000000e+00,1.526886e-06
1.287500e-09,-2.000000e-05,0.000000e+00,1.526885e-06
1.287750e-09,-2.000000e-05,0.000000e+00,1.526887e-06
1.288000e-09,-2.000000e-05,0.000000e+00,1.526891e-06
1.288250e-09,-2.000000e-05,0.000000e+00,1.526895e-06
1.288500e-09,-2.000000e-05,0.000000e+00,1.526899e-06
1.288750e-09,-2.000000e-05,0.000000e+00,1.526902e-06
1.289000e-09,-2.000000e-05,0.000000e+00,1.526901e-06
1.289250e-09,-2.000000e-05,0.000000e+00,1.526899e-06
1.289500e-09,-2.000000e-05,0.000000e+00,1.526896e-06
1.289750e-09,-2.000000e-05,0.000000e+00,1.526892e-06
1.290000e-09,-2.000000e-05,0.000000e+00,1.526889e-06
1.290250e-09,-2.000000e-05,0.000000e+00,1.526888e-06
1.290500e-09,-2.000000e-05,0.000000e+00,1.526889e-06
1.290750e-09,-2.000000e-05,0.000000e+00,1.526892e-06
1.291000e-09,-2.000000e-05,0.000000e+00,1.526895e-06
1.291250e-09,-2.000000e-05,0.000000e+00,1.526897e-06
1.291500e-09,-2.000000e-05,0.000000e+00,1.526899e-06
1.291750e-09,-2.000000e-05,0.000000e+00,1.526899e-06
1.292000e-09,-2.000000e-05,0.000000e+00,1.526898e-06
1.292250e-09,-2.000000e-05,0.000000e+00,1.526895e-06
