time,"I(IIN)","I(IXIN)","I(LOUT)","P(B1|X1)","P(B2|X1)"
1.443000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.443900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.444900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.445900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.446900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.447900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.448900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.449900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.450900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.451900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.452900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.453900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.454900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.455900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.456900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.457900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.458900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.459900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.460900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.461900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.462900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.463900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.464900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.465900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.466900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.467900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.468900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.469900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470400e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470500e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470600e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470700e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470800e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.470900e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.471000e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.471100e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.471200e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
1.471300e-10,2.000000e-05,0.000000e+00,1.526894e-06,-1.260319e-01,1.260319e-01
