time,"I(IIN_A)","I(IIN_B)","I(ICLK1)","I(ICLK2)","I(ICLK3)","I(ICLK4)","I(LOUT)"
1.802250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556486e-05
1.802500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.802750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556468e-05
1.803000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556460e-05
1.803250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556456e-05
1.803500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556455e-05
1.803750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556457e-05
1.804000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556462e-05
1.804250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556470e-05
1.804500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.804750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556486e-05
1.805000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556492e-05
1.805250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556495e-05
1.805500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556495e-05
1.805750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556492e-05
1.806000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556486e-05
1.806250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.806500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556472e-05
1.806750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556466e-05
1.807000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556461e-05
1.807250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556459e-05
1.807500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556460e-05
1.807750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556464e-05
1.808000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556469e-05
1.808250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.808500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556482e-05
1.808750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556487e-05
1.809000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556490e-05
1.809250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556491e-05
1.809500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556489e-05
1.809750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556486e-05
1.810000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556481e-05
1.810250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.810500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556470e-05
1.810750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556465e-05
1.811000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556463e-05
1.811250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556463e-05
1.811500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556465e-05
1.811750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556469e-05
1.812000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.812250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.812500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556483e-05
1.812750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556486e-05
1.813000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556488e-05
1.813250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556487e-05
1.813500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556485e-05
1.813750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556481e-05
1.814000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.814250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556472e-05
1.814500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556469e-05
1.814750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556466e-05
1.815000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556466e-05
1.815250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556467e-05
1.815500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556469e-05
1.815750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.816000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.816250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556480e-05
1.816500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556483e-05
1.816750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556485e-05
1.817000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556485e-05
1.817250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556484e-05
1.817500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556481e-05
1.817750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.818000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.818250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556471e-05
1.818500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556469e-05
1.818750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556468e-05
1.819000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556468e-05
1.819250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556470e-05
1.819500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556472e-05
1.819750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.820000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.820250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556481e-05
1.820500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556483e-05
1.820750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556483e-05
1.821000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556483e-05
1.821250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556481e-05
1.821500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.821750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.822000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.822250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556471e-05
1.822500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556470e-05
1.822750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556470e-05
1.823000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556471e-05
1.823250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556472e-05
1.823500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.823750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.824000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.824250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556481e-05
1.824500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556482e-05
1.824750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556481e-05
1.825000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556480e-05
1.825250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.825500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.825750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.826000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.826250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556472e-05
1.826500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556471e-05
1.826750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556471e-05
1.827000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.827250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.827500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.827750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.828000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.828250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556480e-05
1.828500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556480e-05
1.828750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556480e-05
1.829000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.829250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.829500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.829750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.830000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.830250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556472e-05
1.830500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556472e-05
1.830750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.831000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.831250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.831500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.831750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.832000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.832250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.832500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.832750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.833000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.833250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.833500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.833750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.834000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.834250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.834500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556473e-05
1.834750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.835000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.835250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.835500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.835750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.836000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.836250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556479e-05
1.836500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.836750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.837000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.837250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.837500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.837750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.838000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.838250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.838500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.838750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.839000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.839250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.839500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.839750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.840000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.840250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.840500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.840750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.841000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.841250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.841500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.841750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.842000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556474e-05
1.842250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.842500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.842750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.843000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.843250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.843500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.843750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.844000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556478e-05
1.844250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.844500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.844750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.845000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.845250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.845500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.845750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.846000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.846250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.846500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.846750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.847000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.847250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.847500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.847750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.848000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.848250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.848500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.848750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.849000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.849250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.849500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.849750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.850000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.850250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.850500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.850750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.851000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.851250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.851500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.851750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.852000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.852250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.852500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.852750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.853000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.853250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.853500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.853750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556475e-05
1.854000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.854250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.854500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.854750e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556476e-05
1.855000e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.855250e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
1.855500e-09,2.000000e-05,2.000000e-05,1.500000e-03,1.500000e-03,1.500000e-03,1.500000e-03,-1.556477e-05
